dataset,task,n_samples,n_features,grouped,status,model,bal_acc,auc,brier,mcc,repeat,fold,mae,r2,spearman
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6333333333333333,0.6333333333333333,0.25,0.2886751345948128,16,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.7,0.7,0.3,0.5,16,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5714285714285714,0.5714285714285714,0.2962962962962963,0.1428571428571428,17,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.60625,0.6062500000000001,0.2857142857142857,0.2125,17,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4666666666666667,0.4666666666666667,0.4,-0.0666666666666666,17,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4666666666666667,0.4666666666666667,0.4,-0.0666666666666666,17,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.7,0.7,0.3,0.5,17,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6785714285714286,0.6785714285714286,0.2222222222222222,0.3571428571428571,18,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5375,0.5375,0.2857142857142857,0.0912870929175276,18,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4333333333333333,0.4333333333333333,0.35,-0.1924500897298752,18,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4333333333333333,0.4333333333333333,0.35,-0.1924500897298752,18,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.3,0.3,0.7,-0.5,18,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.6190476190476191,0.6190476190476191,0.2222222222222222,0.2786391062876764,19,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4375,0.4375,0.3333333333333333,-0.1813690625275029,19,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5666666666666667,0.5666666666666667,0.25,0.1924500897298752,19,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.7,0.7,0.15,0.5773502691896257,19,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5,0.5,0.5,0.0,19,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.4166666666666666,0.4166666666666666,0.4444444444444444,-0.151744244666721,20,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.44375,0.44375,0.4285714285714285,-0.1060660171779821,20,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.3,0.3,0.55,-0.3779644730092272,20,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.3,0.3,0.55,-0.3779644730092272,20,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,dummy,0.5,0.5,0.5,0.0,20,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5595238095238095,0.8174603174603176,0.1638341486097624,0.1889822365046136,1,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7,0.9375,0.1021358539974528,0.5803810000880093,1,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6666666666666666,1.0,0.2904283153238001,0.3333333333333333,1,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0374868166165135,1.0,1,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,1.0,0.1334688949946568,0.6546536707079772,1,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7619047619047619,0.880952380952381,0.1283055790720123,0.4969293465978882,2,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.84375,1.0,0.1153501545585153,0.5863019699779286,2,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,1.0,0.0523525430046523,0.7276068751089989,2,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8666666666666667,1.0,0.1175167558224261,0.6382847385042254,2,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6,1.0,0.3900339774091847,0.3333333333333333,2,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8452380952380952,0.9365079365079364,0.102602580462984,0.628654727904987,3,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.84375,1.0,0.1153501545585153,0.5863019699779286,3,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.9666666666666668,1.0,0.0959147466392759,0.8819171036881969,3,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,1.0,0.0523525430046523,0.7276068751089989,3,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5,1.0,0.353289085091739,0.0,3,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8333333333333333,0.888888888888889,0.1838990426234272,0.5547001962252291,4,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.84375,1.0,0.1559712744622986,0.5863019699779286,4,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7666666666666666,0.88,0.1313435886057219,0.4714045207910317,4,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5,0.96,0.2203638662985355,0.0,4,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0028175617999793,1.0,4,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8095238095238095,0.9761904761904762,0.2427166996635572,0.5150787536377127,5,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,0.8875,0.1030876994042548,0.7302967433402215,5,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7666666666666666,0.88,0.1313435886057219,0.4714045207910317,5,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0374868166165135,1.0,5,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6,1.0,0.3900339774091847,0.3333333333333333,5,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6666666666666666,0.7698412698412699,0.2482069853959919,0.2820380374088831,6,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5,0.825,0.2034818100517858,0.0,6,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6333333333333333,0.5866666666666667,0.3161925150091121,0.2357022603955158,6,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8333333333333333,1.0,0.1869708809471996,0.5773502691896257,6,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0223098812340457,1.0,6,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7619047619047619,0.880952380952381,0.1283055790720123,0.4969293465978882,7,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,1.0,0.062299822939339,0.7302967433402215,7,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8666666666666667,1.0,0.1175167558224261,0.6382847385042254,7,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8333333333333333,1.0,0.1281234953926348,0.5773502691896257,7,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5,1.0,0.353289085091739,0.0,7,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8095238095238095,0.9761904761904762,0.2427166996635572,0.5150787536377127,8,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5,0.8374999999999999,0.1854538183782235,0.0,8,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0137952712833377,1.0,8,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.4333333333333333,0.6,0.3235464676739363,-0.1259881576697424,8,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.9,1.0,0.0447647640208537,0.816496580927726,8,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7857142857142857,0.9603174603174602,0.2833891028453635,0.4780914437337575,9,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.96875,1.0,0.0331043952355002,0.8838834764831843,9,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5666666666666667,0.8133333333333332,0.1855605115476894,0.1924500897298752,9,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,1.0,0.0523525430046523,0.7276068751089989,9,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6,1.0,0.2185709438157956,0.3333333333333333,9,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7380952380952381,0.9603174603174602,0.3319422809740882,0.4099600308453939,10,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.9,0.9875,0.0447054701505753,0.8677218312746247,10,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0137952712833377,1.0,10,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6,0.7733333333333332,0.1863977352821878,0.3973597071195132,10,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6,1.0,0.2185709438157956,0.3333333333333333,10,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7857142857142857,0.9603174603174602,0.2833891028453635,0.4780914437337575,11,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7,0.9375,0.1021358539974528,0.5803810000880093,11,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5666666666666667,0.8,0.1810204100016064,0.1924500897298752,11,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,1.0,0.0661204046920155,0.7276068751089989,11,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0223098812340457,1.0,11,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7380952380952381,0.9603174603174602,0.3319422809740882,0.4099600308453939,12,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,1.0,0.0586546644851387,0.7302967433402215,12,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6,0.7733333333333332,0.1863977352821878,0.3973597071195132,12,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6,1.0,0.1011828715156449,0.3973597071195132,12,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0223098812340457,1.0,12,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8095238095238095,0.9761904761904762,0.2427166996635572,0.5150787536377127,13,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0188558717726014,1.0,13,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,1.0,0.0661204046920155,0.7276068751089989,13,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5666666666666667,0.8133333333333332,0.1855605115476894,0.1924500897298752,13,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6,1.0,0.2119760197689039,0.3333333333333333,13,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7619047619047619,0.8095238095238094,0.1900944293541356,0.4969293465978882,14,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.84375,1.0,0.1316429968856581,0.5863019699779286,14,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.9666666666666668,1.0,0.0959147466392759,0.8819171036881969,14,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5,0.9466666666666668,0.2315435563121192,0.0,14,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,1.0,0.1712665795079807,0.6546536707079772,14,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8095238095238095,0.9841269841269842,0.183717447336796,0.5150787536377127,15,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7,0.9375,0.1021358539974528,0.5803810000880093,15,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8333333333333333,0.9466666666666668,0.1603146322990048,0.5773502691896257,15,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0374868166165135,1.0,15,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6,1.0,0.3900339774091847,0.3333333333333333,15,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5119047619047619,0.8333333333333334,0.2414187420165872,0.0278639106287676,16,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.84375,1.0,0.1316429968856581,0.5863019699779286,16,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8333333333333333,0.9466666666666668,0.1603146322990048,0.5773502691896257,16,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0137952712833377,1.0,16,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6,1.0,0.2185709438157956,0.3333333333333333,16,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7857142857142857,0.9603174603174602,0.2833891028453635,0.4780914437337575,17,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,1.0,0.0586546644851387,0.7302967433402215,17,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8666666666666667,1.0,0.1175167558224261,0.6382847385042254,17,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5,0.96,0.2203638662985355,0.0,17,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.6,1.0,0.2185709438157956,0.3333333333333333,17,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8333333333333333,0.888888888888889,0.1838990426234272,0.5547001962252291,18,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.84375,1.0,0.1316429968856581,0.5863019699779286,18,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.8,1.0,0.0523525430046523,0.7276068751089989,18,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5666666666666667,0.8,0.1810204100016064,0.1924500897298752,18,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0223098812340457,1.0,18,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5119047619047619,0.7936507936507936,0.2253933089359054,0.0278639106287676,19,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,1.0,1.0,0.0004987100389297,1.0,19,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7,1.0,0.1074669035286696,0.5773502691896257,19,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.7333333333333334,1.0,0.2118124998804137,0.4236592728681617,19,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.9,1.0,0.0809241933730066,0.816496580927726,19,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.9047619047619048,0.9603174603174602,0.1461337739277127,0.6969320524371697,20,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.9,0.9875,0.0447054701505753,0.8677218312746247,20,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.4333333333333333,0.6,0.3235464676739363,-0.1259881576697424,20,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5,0.9466666666666668,0.2095613881771264,0.0,20,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,logreg,0.5,1.0,0.197113211007888,0.0,20,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.5833333333333334,0.8968253968253969,0.1437455081807168,0.3668996928526714,1,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.96875,1.0,0.0913514285714285,0.8838834764831843,1,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.7666666666666666,0.88,0.2448001955464852,0.4714045207910317,1,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.9,0.9733333333333334,0.0807946,0.8660254037844386,1,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.7,1.0,0.1984215796178297,0.5,1,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,1.0,1.0,0.0589057595556684,1.0,2,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.84375,0.9,0.1797175238095238,0.5863019699779286,2,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.7,0.9333333333333332,0.1086571946868972,0.5773502691896257,2,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.9,0.9866666666666668,0.120651,0.7071067811865475,2,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.6,0.8600000000000001,0.3148496,0.3333333333333333,2,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,1.0,1.0,0.0702223703703703,1.0,3,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.84375,0.9,0.1797175238095238,0.5863019699779286,3,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.8333333333333334,0.96,0.1197507635897454,0.629940788348712,3,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.7,0.92,0.1131858475138574,0.5773502691896257,3,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.6,0.8400000000000001,0.3109294689450114,0.3333333333333333,3,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,1.0,1.0,0.0656259385790105,1.0,4,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.84375,0.975,0.1720257142857142,0.5863019699779286,4,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.6333333333333333,0.7733333333333333,0.1618890514734474,0.2886751345948128,4,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.6,0.7333333333333333,0.1808976,0.3973597071195132,4,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.7,0.92,0.1297732,0.408248290463863,4,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.7976190476190477,0.9126984126984128,0.148104054876988,0.5124500385567424,5,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.96875,1.0,0.0907135857650361,0.8838834764831843,5,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.6333333333333333,0.7733333333333333,0.1618890514734474,0.2886751345948128,5,3,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.9,0.9733333333333334,0.0807946,0.8660254037844386,5,4,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.6,0.8800000000000001,0.3083720506748502,0.3333333333333333,5,5,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.6666666666666666,0.9444444444444444,0.1042659862134769,0.5291502622129182,6,1,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.6,0.8250000000000001,0.1505095238095238,0.4,6,2,,,
rehab24_ex6_biophases,classification,98,216,True,active,rf,0.9,0.9133333333333332,0.1356679999999999,0.7071067811865475,6,3,,,
